PLAYER,POS,TGT,TGT/G,COMPLETION %,RUSHING ATT,RA/G,G,FPTS,FPTS/G
Jeremiah Johnson (FA),RB,9,1.12,77.78,14,1.75,8,0.0,0.0
Lance Ball (FA),RB,31,1.94,51.61,96,6.0,16,0.0,0.0
Isaac Redman (FA),RB,22,1.38,81.82,110,6.88,16,0.0,0.0
Chris Ivory (FA),RB,1,0.17,0.0,79,13.17,6,0.0,0.0
Spencer Larsen (FA),RB,9,0.56,100.0,14,0.88,16,0.0,0.0
Cedric Peerman (FA),RB,1,0.07,0.0,3,0.2,15,0.0,0.0
Keiland Williams (FA),RB,8,0.53,100.0,58,3.87,15,0.0,0.0
LeGarrette Blount (FA),RB,25,1.79,60.0,184,13.14,14,0.0,0.0
Joe McKnight (FA),RB,18,1.2,72.22,43,2.87,15,0.0,0.0
James Starks (FA),RB,37,2.85,78.38,133,10.23,13,0.0,0.0
Deji Karim (FA),RB,19,1.58,73.68,63,5.25,12,0.0,0.0
Anthony Dixon (FA),RB,1,0.06,100.0,29,1.81,16,0.0,0.0
Toby Gerhart (FA),RB,28,1.75,82.14,109,6.81,16,0.0,0.0
Garrett Mills (NE),RB,0,,,0,,0,0.0,0.0
Jacquizz Rodgers (FA),RB,27,1.69,77.78,57,3.56,16,0.0,0.0
Daniel Thomas (FA),RB,16,1.23,75.0,165,12.69,13,0.0,0.0
Darrel Young (FA),RB,20,1.54,75.0,6,0.46,13,0.0,0.0
Josh Vaughan (FA),RB,0,0.0,,7,1.0,7,0.0,0.0
John Conner (FA),RB,5,0.31,40.0,13,0.81,16,0.0,0.0
Andre Anderson (BUF),RB,0,,,0,,0,0.0,0.0
Antone Smith (FA),RB,0,0.0,,0,0.0,12,0.0,0.0
Chris Gronkowski (FA),RB,0,0.0,,0,0.0,7,0.0,0.0
Jed Collins (FA),RB,14,0.88,78.57,4,0.25,16,0.0,0.0
Ben Tate (FA),RB,19,1.27,68.42,175,11.67,15,0.0,0.0
Jamize Olawale (DAL),RB,0,,,0,,0,0.0,0.0
Erik Lorig (FA),RB,9,0.56,66.67,0,0.0,16,0.0,0.0
Cordarrelle Patterson (ATL),RB,0,,,0,,0,0.0,0.0
Lamar Miller (NO),RB,0,,,0,,0,0.0,0.0
Shaun Draughn (FA),RB,0,0.0,,0,0.0,1,0.0,0.0
Will Tukuafu (FA),RB,0,0.0,,0,0.0,4,0.0,0.0
Armando Allen (FA),RB,1,0.5,0.0,15,7.5,2,0.0,0.0
Brandon Bolden (NE),RB,0,,,0,,0,0.0,0.0
Alfred Morris (NYG),RB,0,,,0,,0,0.0,0.0
Montario Hardesty (FA),RB,21,2.1,66.67,88,8.8,10,0.0,0.0
Dexter McCluster (FA),RB,64,4.0,71.88,114,7.12,16,0.0,0.0
Giovani Bernard (TB),RB,0,,,0,,0,0.0,0.0
Jacob Hester (FA),RB,18,1.12,66.67,28,1.75,16,0.0,0.0
Jackie Battle (FA),RB,13,0.87,69.23,149,9.93,15,0.0,0.0
Greg Jones (FA),RB,9,0.56,44.44,2,0.12,16,0.0,0.0
Fred Jackson (FA),RB,50,5.0,78.0,170,17.0,10,0.0,0.0
Jamaal Charles (FA),RB,6,3.0,83.33,12,6.0,2,0.0,0.0
Felix Jones (FA),RB,44,3.67,75.0,127,10.58,12,0.0,0.0
Donald Brown (FA),RB,19,1.19,84.21,134,8.38,16,0.0,0.0
DeAngelo Williams (FA),RB,25,1.56,64.0,155,9.69,16,0.0,0.0
Jonathan Stewart (FA),RB,61,3.81,77.05,142,8.88,16,0.0,0.0
Kenny Irons (CIN),RB,0,,,0,,0,0.0,0.0
Justin Forsett (FA),RB,34,2.12,67.65,46,2.88,16,0.0,0.0
John Kuhn (FA),RB,18,1.12,83.33,30,1.88,16,0.0,0.0
Jerome Harrison (FA),RB,2,0.5,50.0,14,3.5,4,0.0,0.0
Jerome Felton (FA),RB,7,0.5,57.14,3,0.21,14,0.0,0.0
Javarris Williams (HOU),RB,0,,,0,,0,0.0,0.0
Jason Snelling (FA),RB,32,2.13,81.25,44,2.93,15,0.0,0.0
Darren Sproles (FA),RB,112,7.0,76.79,87,5.44,16,0.0,0.0
Brian Leonard (FA),RB,31,2.38,70.97,17,1.31,13,0.0,0.0
Brandon Jacobs (FA),RB,23,1.64,65.22,152,10.86,14,0.0,0.0
Bernard Scott (FA),RB,17,1.06,76.47,112,7.0,16,0.0,0.0
BenJarvus Green-Ellis (FA),RB,13,0.81,69.23,181,11.31,16,0.0,0.0
Arian Foster (FA),RB,72,5.54,73.61,278,21.38,13,0.0,0.0
Anthony Alridge (WAS),RB,0,,,0,,0,0.0,0.0
Ahmad Bradshaw (FA),RB,44,3.67,77.27,171,14.25,12,0.0,0.0
Darren McFadden (FA),RB,23,3.29,82.61,113,16.14,7,0.0,0.0
Dantrell Savage (CAR),RB,0,,,0,,0,0.0,0.0
Danny Woodhead (FA),RB,31,2.07,58.06,77,5.13,15,0.0,0.0
Chris Pressley (FA),RB,5,0.33,60.0,0,0.0,15,0.0,0.0
Chris Ogbonnaya (FA),RB,31,2.38,74.19,76,5.85,13,0.0,0.0
Chris Johnson (FA),RB,79,4.94,72.15,262,16.38,16,0.0,0.0
Chad Simpson (WAS),RB,0,,,0,,0,0.0,0.0
Cedric Benson (FA),RB,22,1.47,68.18,273,18.2,15,0.0,0.0
Kevin Smith (FA),RB,28,4.0,78.57,72,10.29,7,0.0,0.0
Ryan Mathews (FA),RB,59,4.21,84.75,222,15.86,14,0.0,0.0
Rashard Mendenhall (FA),RB,28,1.87,64.29,228,15.2,15,0.0,0.0
Samkon Gado (TEN),RB,0,,,0,,0,0.0,0.0
Ryan Grant (FA),RB,24,1.6,79.17,134,8.93,15,0.0,0.0
Ronnie Brown (FA),RB,2,0.12,0.0,42,2.62,16,0.0,0.0
Reggie Bush (FA),RB,52,3.47,82.69,216,14.4,15,0.0,0.0
Ray Rice (FA),RB,104,6.5,73.08,291,18.19,16,0.0,0.0
Shonn Greene (FA),RB,41,2.56,73.17,253,15.81,16,0.0,0.0
Quinn Johnson (FA),RB,3,0.75,100.0,0,0.0,4,0.0,0.0
Pierre Thomas (FA),RB,59,3.69,84.75,110,6.88,16,0.0,0.0
Peyton Hillis (FA),RB,34,3.4,64.71,161,16.1,10,0.0,0.0
Stefan Logan (FA),RB,1,0.06,100.0,9,0.56,16,0.0,0.0
Jahvid Best (FA),RB,40,6.67,67.5,84,14.0,6,0.0,0.0
Jonathan Dwyer (FA),RB,1,0.14,100.0,16,2.29,7,0.0,0.0
C.J. Spiller (FA),RB,53,3.31,73.58,107,6.69,16,0.0,0.0
Xavier Omon (SF),RB,0,,,0,,0,0.0,0.0
Willis McGahee (FA),RB,20,1.33,60.0,249,16.6,15,0.0,0.0
Vonta Leach (FA),RB,27,1.69,55.56,12,0.75,16,0.0,0.0
Tony Fiammetta (FA),RB,5,0.5,60.0,4,0.4,10,0.0,0.0
Tim Hightower (FA),RB,15,3.0,66.67,84,16.8,5,0.0,0.0
Tashard Choice (FA),RB,30,2.31,63.33,57,4.38,13,0.0,0.0
Steven Jackson (FA),RB,58,3.87,72.41,260,17.33,15,0.0,0.0
Knowshon Moreno (FA),RB,15,2.14,73.33,37,5.29,7,0.0,0.0
Lex Hilliard (FA),RB,7,0.44,71.43,16,1.0,16,0.0,0.0
Leon Washington (FA),RB,14,0.88,71.43,53,3.31,16,0.0,0.0
Le'Ron McClain (FA),RB,22,1.38,63.64,15,0.94,16,0.0,0.0
Lawrence Vickers (FA),RB,8,0.57,50.0,1,0.07,14,0.0,0.0
LaRod Stephens-Howling (FA),RB,17,1.21,76.47,43,3.07,14,0.0,0.0
Korey Hall (FA),RB,0,0.0,,0,0.0,13,0.0,0.0
Montell Owens (FA),RB,3,0.23,66.67,10,0.77,13,0.0,0.0
Michael Bush (FA),RB,47,2.94,78.72,256,16.0,16,0.0,0.0
Mike Tolbert (FA),RB,79,5.27,68.35,121,8.07,15,0.0,0.0
Mike Goodson (FA),RB,3,0.75,33.33,0,0.0,4,0.0,0.0
Mike Cox (FA),RB,3,0.33,66.67,0,0.0,9,0.0,0.0
Mike Bell (BUF),RB,0,,,0,,0,0.0,0.0
Michael Robinson (FA),RB,14,1.0,64.29,4,0.29,14,0.0,0.0
Madison Hedgecock (NYG),RB,0,,,0,,0,0.0,0.0
Maurice Jones-Drew (FA),RB,63,3.94,68.25,343,21.44,16,0.0,0.0
Matt Lawrence (BAL),RB,0,,,0,,0,0.0,0.0
Matt Forte (FA),RB,76,6.33,68.42,203,16.92,12,0.0,0.0
Marshawn Lynch (FA),RB,41,2.73,68.29,285,19.0,15,0.0,0.0
Marcus Mason (LAC),RB,0,,,0,,0,0.0,0.0
Marcus Mailei (NO),RB,0,,,0,,0,0.0,0.0
Marcel Reece (FA),RB,36,3.0,75.0,17,1.42,12,0.0,0.0
Le'Veon Bell (BAL),RB,0,,,0,,0,0.0,0.0
Devontae Booker (NYG),RB,0,,,0,,0,0.0,0.0
Alex Collins (SEA),RB,0,,,0,,0,0.0,0.0
Derrick Henry (TEN),RB,0,,,0,,0,0.0,0.0
Ezekiel Elliott (DAL),RB,0,,,0,,0,0.0,0.0
Jordan Howard (PHI),RB,0,,,0,,0,0.0,0.0
Dwayne Washington (NO),RB,0,,,0,,0,0.0,0.0
Darius Jackson (HOU),RB,0,,,0,,0,0.0,0.0
Derek Watt (PIT),RB,0,,,0,,0,0.0,0.0
Andy Janovich (CLE),RB,0,,,0,,0,0.0,0.0
Wendell Smallwood (WAS),RB,0,,,0,,0,0.0,0.0
Kenyan Drake (LV),RB,0,,,0,,0,0.0,0.0
Michael Burton (KC),RB,0,,,0,,0,0.0,0.0
Raheem Mostert (SF),RB,0,,,0,,0,0.0,0.0
Ty Montgomery (NO),RB,0,,,0,,0,0.0,0.0
Corey Clement (DAL),RB,0,,,0,,0,0.0,0.0
Elijah McGuire (KC),RB,0,,,0,,0,0.0,0.0
Tarik Cohen (CHI),RB,0,,,0,,0,0.0,0.0
Brian Hill (CLE),RB,0,,,0,,0,0.0,0.0
James Conner (ARI),RB,0,,,0,,0,0.0,0.0
Jeremy McNichols (TEN),RB,0,,,0,,0,0.0,0.0
Austin Ekeler (LAC),RB,0,,,0,,0,0.0,0.0
Marlon Mack (IND),RB,0,,,0,,0,0.0,0.0
Kareem Hunt (CLE),RB,0,,,0,,0,0.0,0.0
Jamaal Williams (DET),RB,0,,,0,,0,0.0,0.0
Samaje Perine (CIN),RB,0,,,0,,0,0.0,0.0
Wayne Gallman Jr. (ATL),RB,0,,,0,,0,0.0,0.0
Alvin Kamara (NO),RB,0,,,0,,0,0.0,0.0
Joe Mixon (CIN),RB,0,,,0,,0,0.0,0.0
D'Onta Foreman (TEN),RB,0,,,0,,0,0.0,0.0
Leonard Fournette (TB),RB,0,,,0,,0,0.0,0.0
Chris Carson (SEA),RB,0,,,0,,0,0.0,0.0
Alex Armah Jr. (NO),RB,0,,,0,,0,0.0,0.0
Aaron Jones (GB),RB,0,,,0,,0,0.0,0.0
Khalfani Muhammad (ARI),RB,0,,,0,,0,0.0,0.0
Christian McCaffrey (CAR),RB,0,,,0,,0,0.0,0.0
Dalvin Cook (MIN),RB,0,,,0,,0,0.0,0.0
J.P. Holtz (CHI),RB,0,,,0,,0,0.0,0.0
Peyton Barber (LV),RB,0,,,0,,0,0.0,0.0
Brandin Bryant (BUF),RB,0,,,0,,0,0.0,0.0
Elijhaa Penny (NYG),RB,0,,,0,,0,0.0,0.0
Jalen Richard (LV),RB,0,,,0,,0,0.0,0.0
J.D. McKissic (WAS),RB,0,,,0,,0,0.0,0.0
C.J. Ham (MIN),RB,0,,,0,,0,0.0,0.0
James White (NE),RB,0,,,0,,0,0.0,0.0
Devonta Freeman (BAL),RB,0,,,0,,0,0.0,0.0
Carlos Hyde (JAC),RB,0,,,0,,0,0.0,0.0
Willie Carter (CHI),RB,0,,,0,,0,0.0,0.0
Jerick McKinnon (KC),RB,0,,,0,,0,0.0,0.0
Tim Flanders (NO),RB,0,,,0,,0,0.0,0.0
Damien Williams (CHI),RB,0,,,0,,0,0.0,0.0
Kyle Juszczyk (SF),RB,0,,,0,,0,0.0,0.0
Rex Burkhead (HOU),RB,0,,,0,,0,0.0,0.0
Theo Riddick (LV),RB,0,,,0,,0,0.0,0.0
Latavius Murray (BAL),RB,0,,,0,,0,0.0,0.0
Tommy Bohanon (BAL),RB,0,,,0,,0,0.0,0.0
Carlin Isles (DET),RB,0,,,0,,0,0.0,0.0
Brennan Clay (DEN),RB,0,,,0,,0,0.0,0.0
Melvin Gordon III (DEN),RB,0,,,0,,0,0.0,0.0
Malcolm Brown (MIA),RB,0,,,0,,0,0.0,0.0
David Johnson (HOU),RB,0,,,0,,0,0.0,0.0
Mike Davis (ATL),RB,0,,,0,,0,0.0,0.0
Duke Johnson Jr. (MIA),RB,0,,,0,,0,0.0,0.0
Tevin Coleman (NYJ),RB,0,,,0,,0,0.0,0.0
Ameer Abdullah (CAR),RB,0,,,0,,0,0.0,0.0
Keith Smith (ATL),RB,0,,,0,,0,0.0,0.0
