PLAYER,POS,TGT,TGT/G,COMPLETION %,RUSHING ATT,RA/G,G,FPTS,FPTS/G
LeSean McCoy (FA),RB,64,4.0,81.25,314,19.62,16,330.6,20.7
Adrian Peterson (TEN),RB,40,2.86,72.5,279,19.93,14,232.7,16.6
Giovani Bernard (TB),RB,70,4.38,80.0,170,10.62,16,222.9,13.9
Le'Veon Bell (BAL),RB,66,5.08,68.18,244,18.77,13,216.9,16.7
Frank Gore (FA),RB,26,1.62,61.54,276,17.25,16,190.9,11.9
Alfred Morris (NYG),RB,12,0.75,75.0,276,17.25,16,178.3,11.1
Cordarrelle Patterson (ATL),RB,77,4.81,58.44,12,0.75,16,149.7,9.4
Lamar Miller (NO),RB,35,2.19,74.29,177,11.06,16,123.9,7.7
Brandon Bolden (NE),RB,29,2.42,72.41,55,4.58,12,81.3,6.8
Mark Ingram II (NO),RB,11,1.0,63.64,78,7.09,11,58.4,5.3
Anthony Sherman (FA),RB,24,1.5,75.0,2,0.12,16,37.8,2.4
Theo Riddick (LV),RB,8,0.57,50.0,9,0.64,14,15.1,1.1
Patrick DiMarco (FA),RB,10,0.71,80.0,0,0.0,14,12.9,0.9
Kenjon Barner (FA),RB,3,0.38,66.67,6,0.75,8,3.4,0.4
Artavis Pierce (CHI),RB,0,,,0,,0,0.0,0.0
Patrick Taylor Jr. (GB),RB,0,,,0,,0,0.0,0.0
Larry Rountree III (LAC),RB,0,,,0,,0,0.0,0.0
DeeJay Dallas (SEA),RB,0,,,0,,0,0.0,0.0
Adrian Killins Jr. (DEN),RB,0,,,0,,0,0.0,0.0
Darius Bradwell (LAC),RB,0,,,0,,0,0.0,0.0
Scottie Phillips (HOU),RB,0,,,0,,0,0.0,0.0
JaMycal Hasty (SF),RB,0,,,0,,0,0.0,0.0
Pete Guerriero (PIT),RB,0,,,0,,0,0.0,0.0
Malcolm Perry (NE),RB,0,,,0,,0,0.0,0.0
Sewo Olonilua (DAL),RB,0,,,0,,0,0.0,0.0
Jason Huntley (PHI),RB,0,,,0,,0,0.0,0.0
Rico Dowdle (DAL),RB,0,,,0,,0,0.0,0.0
Ty'Son Williams (BAL),RB,0,,,0,,0,0.0,0.0
James Robinson (JAC),RB,0,,,0,,0,0.0,0.0
Antonio Gibson (WAS),RB,0,,,0,,0,0.0,0.0
Tony Jones Jr. (NO),RB,0,,,0,,0,0.0,0.0
Zack Moss (BUF),RB,0,,,0,,0,0.0,0.0
J.K. Dobbins (BAL),RB,0,,,0,,0,0.0,0.0
Travis Etienne Jr. (JAC),RB,0,,,0,,0,0.0,0.0
Jonathan Taylor (IND),RB,0,,,0,,0,0.0,0.0
D'Andre Swift (DET),RB,0,,,0,,0,0.0,0.0
Derrick Gore (KC),RB,0,,,0,,0,0.0,0.0
D'Ernest Johnson (CLE),RB,0,,,0,,0,0.0,0.0
Najee Harris (PIT),RB,0,,,0,,0,0.0,0.0
Craig Reynolds (DET),RB,0,,,0,,0,0.0,0.0
Austin Walter (NYJ),RB,0,,,0,,0,0.0,0.0
Cam Akers (LAR),RB,0,,,0,,0,0.0,0.0
Kylin Hill (GB),RB,0,,,0,,0,0.0,0.0
Trey Sermon (SF),RB,0,,,0,,0,0.0,0.0
Darius Anderson (IND),RB,0,,,0,,0,0.0,0.0
Chuba Hubbard (CAR),RB,0,,,0,,0,0.0,0.0
Salvon Ahmed (MIA),RB,0,,,0,,0,0.0,0.0
Joshua Kelley (LAC),RB,0,,,0,,0,0.0,0.0
J.J. Taylor (NE),RB,0,,,0,,0,0.0,0.0
Javon Leake (DET),RB,0,,,0,,0,0.0,0.0
Darrynton Evans (TEN),RB,0,,,0,,0,0.0,0.0
Clyde Edwards-Helaire (KC),RB,0,,,0,,0,0.0,0.0
Michael Warren II (DET),RB,0,,,0,,0,0.0,0.0
Caleb Huntley (ATL),RB,0,,,0,,0,0.0,0.0
Anthony McFarland Jr. (PIT),RB,0,,,0,,0,0.0,0.0
Eno Benjamin (ARI),RB,0,,,0,,0,0.0,0.0
AJ Dillon (GB),RB,0,,,0,,0,0.0,0.0
Ke'Shawn Vaughn (TB),RB,0,,,0,,0,0.0,0.0
LeVante Bellamy (DEN),RB,0,,,0,,0,0.0,0.0
La'Mical Perine (NYJ),RB,0,,,0,,0,0.0,0.0
Giovanni Ricci (CAR),RB,0,,,0,,0,0.0,0.0
Antonio Williams (BUF),RB,0,,,0,,0,0.0,0.0
Sandro Platzgummer (NYG),RB,0,,,0,,0,0.0,0.0
Reggie Gilliam (BUF),RB,0,,,0,,0,0.0,0.0
Jonathan Ward (ARI),RB,0,,,0,,0,0.0,0.0
Jermar Jefferson (DET),RB,0,,,0,,0,0.0,0.0
Josh Hokit (SF),RB,0,,,0,,0,0.0,0.0
Jake Bargas (MIN),RB,0,,,0,,0,0.0,0.0
Gabe Nabers (LAC),RB,0,,,0,,0,0.0,0.0
Nathan Cottrell (JAC),RB,0,,,0,,0,0.0,0.0
Mikey Daniel (CAR),RB,0,,,0,,0,0.0,0.0
Cameron Scarlett (SEA),RB,0,,,0,,0,0.0,0.0
Pooka Williams Jr. (CIN),RB,0,,,0,,0,0.0,0.0
Trey Ragas (LV),RB,0,,,0,,0,0.0,0.0
Jaret Patterson (WAS),RB,0,,,0,,0,0.0,0.0
Mekhi Sargent (LAR),RB,0,,,0,,0,0.0,0.0
Demetric Felton (CLE),RB,0,,,0,,0,0.0,0.0
Deon Jackson (IND),RB,0,,,0,,0,0.0,0.0
Trenton Cannon (SF),RB,0,,,0,,0,0.0,0.0
Darrel Williams (KC),RB,0,,,0,,0,0.0,0.0
Phillip Lindsay (HOU),RB,0,,,0,,0,0.0,0.0
Jordan Wilkins (JAC),RB,0,,,0,,0,0.0,0.0
Chase Edmonds (ARI),RB,0,,,0,,0,0.0,0.0
Nick Bawden (NYJ),RB,0,,,0,,0,0.0,0.0
Jason Cabinda (DET),RB,0,,,0,,0,0.0,0.0
Godwin Igwebuike (DET),RB,0,,,0,,0,0.0,0.0
Sony Michel (LAR),RB,0,,,0,,0,0.0,0.0
Rashaad Penny (SEA),RB,0,,,0,,0,0.0,0.0
John Kelly (CLE),RB,0,,,0,,0,0.0,0.0
Justin Jackson (LAC),RB,0,,,0,,0,0.0,0.0
Boston Scott (PHI),RB,0,,,0,,0,0.0,0.0
Nyheim Hines (IND),RB,0,,,0,,0,0.0,0.0
Ryan Nall (CHI),RB,0,,,0,,0,0.0,0.0
Donnie Ernsberger (TEN),RB,0,,,0,,0,0.0,0.0
Mike Boone (DEN),RB,0,,,0,,0,0.0,0.0
Buddy Howell (LAR),RB,0,,,0,,0,0.0,0.0
Gus Edwards (BAL),RB,0,,,0,,0,0.0,0.0
Bo Scarbrough (LV),RB,0,,,0,,0,0.0,0.0
Reggie Bonnafon (CAR),RB,0,,,0,,0,0.0,0.0
Matt Breida (BUF),RB,0,,,0,,0,0.0,0.0
Dare Ogunbowale (JAC),RB,0,,,0,,0,0.0,0.0
Jaylen Samuels (HOU),RB,0,,,0,,0,0.0,0.0
Myles Gaskin (MIA),RB,0,,,0,,0,0.0,0.0
Kalen Ballage (PIT),RB,0,,,0,,0,0.0,0.0
Josh Adams (NO),RB,0,,,0,,0,0.0,0.0
Nick Chubb (CLE),RB,0,,,0,,0,0.0,0.0
Royce Freeman (HOU),RB,0,,,0,,0,0.0,0.0
Ronald Jones II (TB),RB,0,,,0,,0,0.0,0.0
Saquon Barkley (NYG),RB,0,,,0,,0,0.0,0.0
Trey Edmunds (PIT),RB,0,,,0,,0,0.0,0.0
Patrick Ricard (BAL),RB,0,,,0,,0,0.0,0.0
Darwin Thompson (TB),RB,0,,,0,,0,0.0,0.0
Mike Weber (NYG),RB,0,,,0,,0,0.0,0.0
Damarea Crockett (DEN),RB,0,,,0,,0,0.0,0.0
Travis Homer (SEA),RB,0,,,0,,0,0.0,0.0
Benny Snell Jr. (PIT),RB,0,,,0,,0,0.0,0.0
Trayveon Williams (CIN),RB,0,,,0,,0,0.0,0.0
Darrell Henderson Jr. (LAR),RB,0,,,0,,0,0.0,0.0
Alec Ingold (LV),RB,0,,,0,,0,0.0,0.0
Trevon Wesco (NYJ),RB,0,,,0,,0,0.0,0.0
Ryquell Armstead (GB),RB,0,,,0,,0,0.0,0.0
Aca'Cedric Ware (TB),RB,0,,,0,,0,0.0,0.0
Qadree Ollison (ATL),RB,0,,,0,,0,0.0,0.0
Dexter Williams (CLE),RB,0,,,0,,0,0.0,0.0
Alexander Mattison (MIN),RB,0,,,0,,0,0.0,0.0
Khari Blasingame (TEN),RB,0,,,0,,0,0.0,0.0
Andrew Beck (DEN),RB,0,,,0,,0,0.0,0.0
Tony Pollard (DAL),RB,0,,,0,,0,0.0,0.0
Cullen Gillaspia (NYG),RB,0,,,0,,0,0.0,0.0
Jakob Johnson (NE),RB,0,,,0,,0,0.0,0.0
Sutton Smith (LV),RB,0,,,0,,0,0.0,0.0
Devine Ozigbo (JAC),RB,0,,,0,,0,0.0,0.0
Johnny Stanton (CLE),RB,0,,,0,,0,0.0,0.0
Dontrell Hilliard (TEN),RB,0,,,0,,0,0.0,0.0
Jeff Wilson Jr. (SF),RB,0,,,0,,0,0.0,0.0
Dalyn Dawkins (DET),RB,0,,,0,,0,0.0,0.0
Ty Johnson (NYJ),RB,0,,,0,,0,0.0,0.0
Devin Singletary (BUF),RB,0,,,0,,0,0.0,0.0
Patrick Laird (MIA),RB,0,,,0,,0,0.0,0.0
Elijah Holyfield (CIN),RB,0,,,0,,0,0.0,0.0
Miles Sanders (PHI),RB,0,,,0,,0,0.0,0.0
Josh Jacobs (LV),RB,0,,,0,,0,0.0,0.0
David Montgomery (CHI),RB,0,,,0,,0,0.0,0.0
Damien Harris (NE),RB,0,,,0,,0,0.0,0.0
Elijah Mitchell (SF),RB,0,,,0,,0,0.0,0.0
Chris Evans (CIN),RB,0,,,0,,0,0.0,0.0
Khalil Herbert (CHI),RB,0,,,0,,0,0.0,0.0
Javian Hawkins (TEN),RB,0,,,0,,0,0.0,0.0
Javonte Williams (DEN),RB,0,,,0,,0,0.0,0.0
Michael Carter (NYJ),RB,0,,,0,,0,0.0,0.0
Rhamondre Stevenson (NE),RB,0,,,0,,0,0.0,0.0
Kenneth Gainwell (PHI),RB,0,,,0,,0,0.0,0.0
Gary Brightwell (NYG),RB,0,,,0,,0,0.0,0.0
Gerrid Doaks (MIA),RB,0,,,0,,0,0.0,0.0
Mason Stokke (CAR),RB,0,,,0,,0,0.0,0.0
Spencer Brown (CAR),RB,0,,,0,,0,0.0,0.0
Kene Nwangwu (MIN),RB,0,,,0,,0,0.0,0.0
Jake Funk (LAR),RB,0,,,0,,0,0.0,0.0
JaQuan Hardy (DAL),RB,0,,,0,,0,0.0,0.0
Tory Carter (TEN),RB,0,,,0,,0,0.0,0.0
A.J. Rose Jr. (MIN),RB,0,,,0,,0,0.0,0.0
Nate McCrary (BAL),RB,0,,,0,,0,0.0,0.0
